customer_id,ano_mes,dados_consumidos_gb,minutos_utilizados,sms_enviados,roaming_minutos,congestao_rede
809,2024-08,5.12,449,95,0,media
809,2024-09,7.46,324,0,0,baixa
809,2024-10,11.41,351,54,0,media
809,2024-11,15.67,344,36,0,baixa
809,2024-12,15.12,416,47,0,media
810,2023-01,0.69,92,5,0,baixa
810,2023-02,4.14,102,73,31,media
810,2023-03,6.21,62,25,0,media
810,2023-04,2.61,37,68,0,baixa
810,2023-05,4.38,80,35,0,alta
810,2023-06,4.33,95,50,0,alta
810,2023-07,3.71,117,50,47,alta
810,2023-08,5.4,42,27,0,baixa
810,2023-09,2.55,71,35,0,baixa
810,2023-10,5.96,41,41,0,alta
810,2023-11,4.81,71,129,0,media
810,2023-12,5.85,89,1,0,baixa
810,2024-01,3.74,93,62,0,baixa
810,2024-02,3.61,39,38,0,media
810,2024-03,"3,53",94,45,0,baixa
810,2024-04,3.15,75,78,0,baixa
810,2024-05,3.31,87,35,0,baixa
810,2024-06,3.74,67,102,0,baixa
810,2024-07,4.53,49,28,0,baixa
810,2024-08,3.97,82,44,0,baixa
810,2024-09,4.06,55,20,0,baixa
810,2024-10,2.65,64,63,0,baixa
810,2024-11,6.03,108,41,0,baixa
810,2024-12,2.85,65,0,19,media
811,2023-01,21.98,507,5,0,baixa
811,2023-02,9.06,271,43,0,baixa
811,2023-03,19.34,562,13,0,baixa
811,2023-04,17.61,300,73,0,baixa
811,2023-05,47.96,191,70,0,baixa
811,2023-06,11.5,334,87,0,baixa
811,2023-07,12.54,642,87,0,alta
811,2023-08,"7,25",248,0,38,baixa
811,2023-09,14.36,268,34,0,media
811,2023-10,38.92,463,98,0,media
811,2023-11,11.45,559,45,0,media
811,2023-12,16.12,385,93,0,baixa
811,2024-01,16.63,429,38,0,alta
811,2024-02,3.33,484,76,57,media
811,2024-03,12.42,351,84,0,baixa
811,2024-04,8.45,147,84,0,alta
811,2024-05,10.52,671,59,0,baixa
811,2024-06,17.34,144,7,0,baixa
811,2024-07,13.61,175,88,0,alta
811,2024-08,16.89,365,69,0,baixa
811,2024-09,"20,14",583,55,0,media
811,2024-10,4.83,296,84,0,baixa
811,2024-11,11.91,281,95,0,baixa
811,2024-12,13.24,412,65,32,alta
812,2023-05,47.96,1059,68,0,baixa
812,2023-06,35.0,1661,50,0,baixa
812,2023-07,14.85,1958,87,0,alta
812,2023-08,71.95,1504,23,0,alta
812,2023-09,45.47,1742,3,37,baixa
812,2023-10,35.29,982,47,0,alta
812,2023-11,63.45,885,0,0,media
812,2023-12,60.06,712,45,0,baixa
812,2024-01,37.96,1110,91,14,media
812,2024-02,65.71,763,0,0,media
812,2024-03,36.29,1436,45,0,media
812,2024-04,31.96,1561,61,0,baixa
812,2024-05,64.26,911,49,0,media
812,2024-06,21.85,1175,58,0,baixa
812,2024-07,18.96,1113,75,0,baixa
812,2024-08,112.23,1402,19,0,media
812,2024-09,42.85,1262,99,0,baixa
812,2024-10,33.69,1566,129,0,alta
812,2024-11,74.81,930,0,0,baixa
812,2024-12,49.0,1878,45,23,baixa
813,2023-05,11.25,270,87,0,media
813,2023-06,13.08,531,36,0,media
813,2023-07,18.33,444,62,0,baixa
813,2023-08,15.2,370,24,0,baixa
813,2023-09,"18,17",469,24,0,media
813,2023-10,15.69,538,63,0,baixa
813,2023-11,13.72,391,79,0,alta
813,2023-12,10.2,142,5,51,media
813,2024-01,9.4,185,83,28,baixa
813,2024-02,7.53,81,59,24,baixa
813,2024-03,9.87,524,29,0,media
813,2024-04,12.26,217,102,0,baixa
813,2024-05,14.65,47,48,0,alta
813,2024-06,10.61,442,56,0,alta
813,2024-07,11.51,409,28,0,baixa
813,2024-08,14.13,344,54,0,alta
813,2024-09,14.78,242,36,0,media
813,2024-10,10.52,155,116,53,baixa
813,2024-11,13.35,442,57,0,baixa
813,2024-12,14.79,209,57,0,baixa
814,2023-01,"2,18",68,0,0,baixa
814,2023-02,1.75,95,99,0,baixa
814,2023-03,4.79,60,30,0,media
814,2023-04,"4,7",14,60,0,media
814,2023-05,2.41,75,16,16,baixa
814,2023-06,1.33,71,55,0,baixa
814,2023-07,5.95,118,37,0,baixa
814,2023-08,3.13,106,157,33,media
814,2023-09,5.77,80,93,0,media
814,2023-10,2.83,130,66,0,baixa
814,2023-11,4.79,68,43,0,media
814,2023-12,3.46,53,39,20,baixa
814,2024-01,3.22,87,56,0,baixa
814,2024-02,6.83,20,53,0,alta
814,2024-03,14.06,77,53,32,alta
814,2024-04,2.27,81,0,0,baixa
814,2024-05,0.3,52,79,0,media
814,2024-06,7.14,91,28,0,baixa
814,2024-07,5.95,28,28,0,baixa
814,2024-08,3.4,61,77,0,baixa
814,2024-09,3.23,54,31,17,media
814,2024-10,3.18,116,67,12,baixa
814,2024-11,1.34,108,88,0,media
814,2024-12,5.46,114,71,0,media
815,2023-08,4.53,88,66,0,baixa
815,2023-09,4.48,108,34,44,baixa
815,2023-10,4.04,60,112,0,baixa
815,2023-11,9.77,86,84,0,baixa
815,2023-12,5.08,52,70,0,baixa
815,2024-01,3.08,106,39,50,alta
815,2024-02,5.84,39,52,0,baixa
815,2024-03,5.46,22,73,0,baixa
815,2024-04,5.14,96,0,0,alta
815,2024-05,5.51,71,65,0,baixa
815,2024-06,4.23,54,19,0,media
815,2024-07,3.22,63,41,0,alta
815,2024-08,4.01,77,62,0,media
815,2024-09,5.82,90,53,0,alta
815,2024-10,5.65,127,73,0,baixa
815,2024-11,13.19,74,35,0,baixa
815,2024-12,2.92,46,44,0,alta
816,2023-01,4.04,43,0,22,baixa
816,2023-02,2.5,43,94,0,baixa
816,2023-03,7.52,71,54,0,baixa
816,2023-04,2.44,120,51,48,alta
816,2023-05,"3,07",38,13,21,alta
816,2023-06,2.72,75,38,18,baixa
816,2023-07,6.19,86,39,0,media
816,2023-08,3.35,65,32,0,media
816,2023-09,4.17,83,86,0,alta
816,2023-10,4.26,49,71,0,alta
816,2023-11,3.86,64,15,27,media
816,2023-12,1.45,75,41,11,baixa
816,2024-01,3.97,19,49,0,baixa
816,2024-02,4.78,40,65,0,media
816,2024-03,4.63,102,31,0,baixa
816,2024-04,2.16,67,55,0,media
816,2024-05,3.96,62,48,0,baixa
816,2024-06,3.74,57,18,0,alta
816,2024-07,4.02,69,72,0,baixa
816,2024-08,3.31,116,39,0,media
816,2024-09,0.97,48,43,0,baixa
816,2024-10,3.12,77,87,0,media
816,2024-11,6.9,68,68,0,baixa
816,2024-12,1.06,96,0,0,baixa
817,2024-01,10.21,251,69,34,media
817,2024-02,3.09,647,47,0,baixa
817,2024-03,16.21,356,41,0,baixa
817,2024-04,6.97,152,88,0,baixa
817,2024-05,13.12,226,55,0,baixa
817,2024-06,13.69,130,29,0,baixa
817,2024-07,5.21,549,43,41,baixa
817,2024-08,20.62,443,24,0,baixa
817,2024-09,13.57,311,42,0,baixa
817,2024-10,17.03,280,66,0,media
817,2024-11,11.46,393,51,0,baixa
817,2024-12,10.61,296,59,0,baixa
818,2023-12,47.02,589,49,0,baixa
818,2024-01,13.16,528,62,16,baixa
818,2024-02,7.84,393,81,0,baixa
818,2024-03,8.7,390,94,0,alta
818,2024-04,4.39,421,84,36,baixa
818,2024-05,11.81,452,82,0,media
818,2024-06,7.61,545,68,0,baixa
818,2024-07,12.39,583,35,0,baixa
818,2024-08,7.37,631,81,0,baixa
818,2024-09,12.01,77,33,0,alta
818,2024-10,13.19,142,28,0,baixa
818,2024-11,40.35,298,61,0,alta
818,2024-12,4.84,287,83,0,baixa
819,2023-03,13.96,305,121,0,alta
819,2023-04,2.23,366,51,0,baixa
819,2023-05,57.48,386,82,0,baixa
819,2023-06,9.24,102,0,0,baixa
819,2023-07,11.8,697,91,0,media
819,2023-08,1.5,567,2,0,baixa
819,2023-09,13.2,530,0,55,alta
819,2023-10,6.72,170,110,0,media
819,2023-11,8.03,111,77,0,baixa
819,2023-12,13.3,329,0,0,media
819,2024-01,8.95,201,67,25,alta
819,2024-02,10.27,392,56,0,baixa
819,2024-03,9.27,311,24,0,baixa
819,2024-04,"12,07",633,34,0,baixa
819,2024-05,17.33,132,50,25,baixa
819,2024-06,11.24,180,33,0,media
819,2024-07,15.84,232,17,0,baixa
819,2024-08,12.91,439,24,0,baixa
819,2024-09,10.88,248,47,0,alta
819,2024-10,10.85,361,37,0,media
819,2024-11,18.23,699,42,0,alta
819,2024-12,"8,24",128,79,0,media
820,2023-07,7.62,394,93,24,media
820,2023-08,14.46,573,1,0,media
820,2023-09,6.78,401,100,0,media
820,2023-10,18.33,48,101,0,media
820,2023-11,9.14,411,1,0,media
820,2023-12,15.37,288,48,0,baixa
820,2024-01,15.5,63,27,0,baixa
820,2024-02,5.38,458,94,0,baixa
820,2024-03,22.38,219,33,43,baixa
820,2024-04,15.1,536,39,0,baixa
820,2024-05,11.38,464,52,0,media
820,2024-06,7.26,554,86,0,media
820,2024-07,12.39,379,77,0,baixa
820,2024-08,11.59,462,27,0,baixa
820,2024-09,12.19,350,32,0,baixa
820,2024-10,19.06,404,97,0,baixa
820,2024-11,16.35,358,62,0,media
820,2024-12,11.43,335,29,29,baixa
821,2023-01,4.48,103,51,0,baixa
821,2023-02,5.73,76,34,0,baixa
821,2023-03,4.27,34,34,0,media
821,2023-04,6.86,67,3,0,baixa
821,2023-05,5.56,50,22,0,baixa
821,2023-06,4.57,143,72,0,alta
821,2023-07,3.9,104,32,0,baixa
821,2023-08,3.15,64,55,5,baixa
821,2023-09,2.09,106,67,0,media
821,2023-10,3.67,30,39,0,media
821,2023-11,4.5,115,72,0,media
821,2023-12,6.06,40,19,0,baixa
821,2024-01,4.81,60,39,0,alta
821,2024-02,4.16,73,38,0,baixa
821,2024-03,"2,4",56,52,0,media
822,2023-11,22.43,765,38,34,media
822,2023-12,45.0,190,52,43,baixa
822,2024-01,29.27,1047,51,0,baixa
822,2024-02,"41,62",709,79,0,media
822,2024-03,"9,97",506,43,8,baixa
822,2024-04,20.12,625,39,0,baixa
822,2024-05,27.73,1442,75,44,baixa
822,2024-06,25.63,1562,61,0,baixa
822,2024-07,29.81,786,64,0,baixa
822,2024-08,45.43,1166,24,0,media
822,2024-09,31.78,161,25,0,baixa
822,2024-10,25.34,926,76,0,baixa
822,2024-11,25.22,266,106,23,media
822,2024-12,31.17,1375,0,0,baixa
823,2023-08,14.09,576,11,0,media
823,2023-09,10.51,267,60,0,baixa
823,2023-10,9.12,472,63,26,baixa
823,2023-11,5.8,481,12,0,baixa
823,2023-12,6.15,109,61,0,baixa
823,2024-01,17.1,272,113,0,alta
823,2024-02,8.19,361,18,0,baixa
823,2024-03,7.67,413,41,32,media
823,2024-04,2.02,583,50,9,baixa
823,2024-05,13.49,450,62,0,baixa
823,2024-06,12.2,268,31,0,baixa
823,2024-07,8.66,164,43,0,media
823,2024-08,13.6,295,78,0,baixa
823,2024-09,13.22,479,83,0,baixa
823,2024-10,10.43,137,84,0,baixa
823,2024-11,11.7,311,76,0,baixa
823,2024-12,7.85,236,77,0,baixa
824,2024-01,12.12,421,69,0,baixa
824,2024-02,12.85,83,32,0,baixa
824,2024-03,7.95,87,47,0,media
824,2024-04,19.77,492,48,0,baixa
824,2024-05,5.21,246,50,0,media
824,2024-06,18.07,406,45,0,media
824,2024-07,8.11,126,33,0,baixa
824,2024-08,5.53,569,62,0,baixa
824,2024-09,56.2,74,47,0,media
824,2024-10,6.18,464,52,0,baixa
824,2024-11,16.57,506,0,0,baixa
824,2024-12,11.11,554,74,36,baixa
825,2023-11,64.02,1014,78,5,media
825,2023-12,61.16,932,49,20,alta
825,2024-01,60.11,866,50,0,baixa
825,2024-02,"59,59",1486,43,6,baixa
825,2024-03,29.9,1277,0,0,baixa
825,2024-04,77.09,699,88,0,media
825,2024-05,23.45,1298,112,22,baixa
825,2024-06,38.29,1873,48,0,media
825,2024-07,61.72,889,28,40,media
825,2024-08,70.34,1043,61,0,baixa
825,2024-09,34.63,1245,90,0,media
825,2024-10,97.1,1277,18,0,baixa
825,2024-11,26.46,729,62,32,baixa
825,2024-12,49.84,1236,43,0,baixa
826,2023-12,63.15,974,63,5,baixa
826,2024-01,"66,93",960,73,0,baixa
826,2024-02,105.67,1235,60,0,baixa
826,2024-03,83.27,1257,31,0,baixa
826,2024-04,67.21,1139,39,0,media
826,2024-05,72.86,1403,60,0,baixa
826,2024-06,78.51,778,0,0,baixa
826,2024-07,53.79,1102,55,10,media
826,2024-08,48.8,1423,19,27,media
826,2024-09,84.33,846,39,0,media
826,2024-10,55.08,1422,51,0,baixa
826,2024-11,42.32,987,86,0,baixa
826,2024-12,68.52,1288,33,0,baixa
827,2023-01,1.39,81,13,38,media
828,2024-01,13.87,251,70,0,baixa
828,2024-02,12.89,702,77,23,baixa
828,2024-03,12.64,337,44,0,media
828,2024-04,11.5,448,72,0,media
828,2024-05,9.65,109,70,0,baixa
828,2024-06,6.75,599,54,0,baixa
828,2024-07,56.43,430,88,0,alta
828,2024-08,10.82,539,36,0,baixa
828,2024-09,14.62,433,36,0,baixa
828,2024-10,17.08,234,94,0,baixa
828,2024-11,16.72,186,57,0,baixa
828,2024-12,12.15,281,28,0,baixa
829,2023-08,75.55,1125,51,0,baixa
829,2023-09,62.1,772,15,0,media
829,2023-10,39.81,1049,33,0,baixa
829,2023-11,36.26,882,49,44,baixa
829,2023-12,68.27,1296,33,0,baixa
829,2024-01,88.52,1702,17,0,media
829,2024-02,59.33,1154,87,29,media
829,2024-03,71.86,1275,77,0,alta
829,2024-04,45.93,1834,14,0,baixa
829,2024-05,52.92,1140,51,0,alta
829,2024-06,66.54,676,23,0,baixa
829,2024-07,37.58,1080,36,14,baixa
829,2024-08,28.52,1207,51,0,baixa
829,2024-09,35.71,1484,51,0,media
829,2024-10,35.82,1423,15,37,baixa
829,2024-11,45.52,1359,101,42,media
829,2024-12,55.73,1464,59,0,alta
830,2023-01,4.46,97,51,0,alta
830,2023-02,2.81,7,15,0,baixa
830,2023-03,2.77,81,65,0,media
830,2023-04,1.54,54,11,0,baixa
830,2023-05,2.54,79,38,0,baixa
830,2023-06,0.92,85,115,0,baixa
830,2023-07,4.4,21,33,0,baixa
830,2023-08,0.04,89,75,0,media
830,2023-09,6.0,71,75,0,baixa
830,2023-10,3.85,53,31,0,baixa
830,2023-11,5.25,40,39,0,baixa
830,2023-12,5.25,59,82,36,media
830,2024-01,4.13,45,79,0,media
830,2024-02,4.92,28,43,0,baixa
830,2024-03,3.81,104,56,0,baixa
830,2024-04,4.29,49,47,35,alta
830,2024-05,4.8,37,40,0,baixa
830,2024-06,1.42,34,66,0,media
830,2024-07,4.61,58,45,0,alta
830,2024-08,4.37,59,88,0,baixa
830,2024-09,3.37,69,66,0,baixa
830,2024-10,7.1,65,90,0,media
830,2024-11,3.63,55,98,0,baixa
830,2024-12,3.95,54,48,0,media
831,2023-10,"20,87",154,17,59,media
831,2023-11,32.64,117,29,37,baixa
831,2023-12,17.54,851,47,0,media
831,2024-01,12.05,1458,11,0,baixa
831,2024-02,22.07,1096,28,0,baixa
831,2024-03,20.63,1181,24,0,baixa
831,2024-04,14.73,1921,84,0,baixa
831,2024-05,44.29,194,85,0,media
831,2024-06,27.6,1506,0,0,media
831,2024-07,17.48,1129,95,0,baixa
831,2024-08,32.06,962,32,0,baixa
831,2024-09,9.91,1114,82,0,baixa
831,2024-10,30.57,1869,39,0,media
831,2024-11,22.37,1754,36,0,media
831,2024-12,36.08,841,68,0,baixa
832,2024-03,49.62,1308,30,52,media
832,2024-04,42.81,962,61,0,baixa
832,2024-05,58.47,987,67,0,media
832,2024-06,7.35,1308,51,0,baixa
832,2024-07,71.84,917,72,0,baixa
832,2024-08,46.34,1449,81,17,media
832,2024-09,329.82,1149,62,0,baixa
832,2024-10,53.64,1178,0,50,baixa
832,2024-11,43.79,1223,92,0,baixa
832,2024-12,52.09,1432,59,0,media
833,2023-04,6.05,74,52,0,media
833,2023-05,3.73,126,15,0,alta
833,2023-06,2.82,112,89,0,media
833,2023-07,4.98,56,0,0,baixa
833,2023-08,4.93,73,24,0,baixa
833,2023-09,6.47,90,96,0,media
833,2023-10,3.18,88,55,0,baixa
833,2023-11,4.68,74,17,0,baixa
833,2023-12,4.18,53,44,0,baixa
833,2024-01,4.79,55,52,0,baixa
833,2024-02,5.54,85,49,0,alta
833,2024-03,3.7,88,0,0,baixa
833,2024-04,4.34,77,68,0,baixa
833,2024-05,4.65,65,12,0,baixa
833,2024-06,8.67,106,69,0,media
833,2024-07,5.48,38,33,11,baixa
833,2024-08,6.17,33,118,20,baixa
833,2024-09,2.65,27,25,0,baixa
833,2024-10,4.39,55,28,0,baixa
833,2024-11,4.82,56,35,0,baixa
833,2024-12,3.0,86,14,29,media
834,2023-02,22.43,952,34,0,baixa
834,2023-03,15.32,929,54,0,baixa
834,2023-04,22.63,1726,17,0,baixa
834,2023-05,9.71,1378,36,0,media
834,2023-06,35.61,1308,115,0,media
834,2023-07,38.23,1187,10,0,baixa
834,2023-08,4.91,1309,76,0,baixa
834,2023-09,28.07,986,103,36,baixa
834,2023-10,30.33,625,25,0,baixa
834,2023-11,24.5,934,0,0,alta
834,2023-12,24.21,1250,123,23,baixa
834,2024-01,35.83,688,106,0,media
834,2024-02,20.4,1456,63,0,baixa
834,2024-03,22.94,494,87,38,media
834,2024-04,18.81,1088,37,0,baixa
834,2024-05,23.94,1783,31,23,baixa
834,2024-06,38.37,1480,68,0,baixa
834,2024-07,23.53,1154,28,0,media
834,2024-08,31.59,643,0,0,baixa
834,2024-09,23.51,723,85,0,baixa
834,2024-10,28.25,562,83,0,alta
834,2024-11,37.82,794,57,17,media
834,2024-12,18.7,933,18,0,media
835,2023-01,41.59,1301,37,0,baixa
835,2023-02,3.0,1208,28,0,media
835,2023-03,67.15,1503,36,27,baixa
835,2023-04,66.77,1247,73,29,media
835,2023-05,20.59,911,36,0,media
835,2023-06,43.64,934,64,0,baixa
835,2023-07,41.32,616,48,0,media
835,2023-08,250.61,1416,25,0,baixa
835,2023-09,59.35,1093,56,0,baixa
835,2023-10,17.6,884,37,52,baixa
835,2023-11,42.39,1275,43,0,baixa
835,2023-12,52.52,945,48,0,media
835,2024-01,56.56,1247,95,0,media
835,2024-02,44.67,747,14,0,baixa
835,2024-03,31.17,1021,64,0,alta
835,2024-04,63.32,1208,61,41,baixa
835,2024-05,43.31,1547,60,0,baixa
835,2024-06,35.46,1325,83,0,alta
835,2024-07,70.87,1637,46,0,baixa
835,2024-08,33.75,1374,56,21,baixa
835,2024-09,32.33,1129,62,0,media
835,2024-10,42.03,1041,12,0,alta
835,2024-11,72.15,1225,76,0,baixa
835,2024-12,39.18,1013,2,0,baixa
836,2023-01,26.08,1531,110,0,baixa
836,2023-02,23.88,1778,37,50,baixa
836,2023-03,26.27,1096,80,0,media
836,2023-04,26.61,1182,24,0,baixa
836,2023-05,51.45,1571,65,0,baixa
836,2023-06,23.34,1243,81,0,baixa
836,2023-07,19.34,1570,39,0,baixa
836,2023-08,18.56,1316,60,0,baixa
836,2023-09,27.73,931,2,0,baixa
836,2023-10,26.91,1324,43,0,baixa
836,2023-11,15.65,1135,86,0,baixa
836,2023-12,47.51,366,35,0,baixa
836,2024-01,9.57,1052,61,0,baixa
836,2024-02,9.37,787,82,0,baixa
836,2024-03,25.58,812,33,0,baixa
836,2024-04,26.95,1474,64,0,baixa
836,2024-05,11.56,1790,27,0,media
836,2024-06,32.97,797,73,0,media
836,2024-07,25.33,1522,14,0,baixa
837,2023-09,18.69,1193,86,0,media
837,2023-10,37.61,753,44,21,media
837,2023-11,36.86,1003,50,21,baixa
837,2023-12,26.5,650,71,0,baixa
837,2024-01,43.56,1578,22,0,baixa
837,2024-02,15.7,139,27,0,baixa
837,2024-03,43.07,600,31,46,baixa
837,2024-04,24.79,1034,54,0,baixa
837,2024-05,8.65,1186,51,0,media
837,2024-06,32.2,1343,37,0,media
837,2024-07,27.6,1858,27,0,media
837,2024-08,20.97,1002,62,50,baixa
837,2024-09,21.17,688,74,7,media
837,2024-10,20.06,1194,36,0,media
837,2024-11,20.89,1581,55,0,baixa
837,2024-12,27.7,736,98,0,baixa
838,2023-01,30.52,1430,60,0,baixa
838,2023-02,28.43,1526,25,44,baixa
838,2023-03,28.77,967,51,0,media
838,2023-04,28.33,660,28,54,baixa
838,2023-05,25.35,712,74,37,baixa
838,2023-06,27.96,890,56,0,baixa
838,2023-07,30.1,1452,83,0,media
838,2023-08,20.76,524,49,0,baixa
838,2023-09,12.6,911,50,0,alta
838,2023-10,23.83,1458,21,21,alta
838,2023-11,33.36,1050,22,0,media
838,2023-12,23.2,437,19,0,media
838,2024-01,28.45,525,45,59,baixa
838,2024-02,38.52,1157,72,0,media
838,2024-03,38.38,1122,58,0,media
838,2024-04,"7,71",1650,46,32,baixa
838,2024-05,42.87,1307,7,0,baixa
838,2024-06,15.73,1618,62,0,baixa
838,2024-07,19.66,1289,38,0,baixa
838,2024-08,44.05,1239,21,45,media
838,2024-09,27.72,787,40,0,baixa
838,2024-10,24.51,1002,117,0,baixa
838,2024-11,30.92,1515,79,0,baixa
838,2024-12,27.14,1341,0,0,media
839,2023-12,5.37,347,104,50,baixa
839,2024-01,11.6,898,28,0,alta
839,2024-02,5.51,278,54,13,baixa
840,2024-04,"3,36",44,53,0,baixa
840,2024-05,5.3,70,21,35,media
840,2024-06,3.43,114,76,0,baixa
840,2024-07,3.63,63,103,0,alta
840,2024-08,7.49,128,70,5,media
840,2024-09,4.15,50,101,0,baixa
840,2024-10,6.89,68,43,0,baixa
840,2024-11,5.15,132,20,0,baixa
840,2024-12,4.83,109,56,0,baixa
841,2023-09,3.72,115,47,0,media
841,2023-10,3.38,51,47,0,media
841,2023-11,3.68,58,58,0,baixa
841,2023-12,1.73,146,39,0,baixa
841,2024-01,5.76,51,74,25,media
841,2024-02,4.86,60,36,0,baixa
841,2024-03,2.78,26,37,9,baixa
841,2024-04,4.39,99,118,44,baixa
841,2024-05,5.09,42,33,0,baixa
841,2024-06,4.05,79,56,0,baixa
841,2024-07,4.65,63,72,0,baixa
841,2024-08,5.95,109,51,0,baixa
842,2024-06,32.83,601,71,0,alta
842,2024-07,12.95,879,72,0,baixa
842,2024-08,17.63,1475,30,0,baixa
842,2024-09,32.36,396,0,0,media
842,2024-10,14.24,764,7,0,media
842,2024-11,"7,42",1258,38,0,baixa
842,2024-12,28.34,840,135,0,alta
843,2023-01,14.57,300,30,0,media
843,2023-02,16.4,412,49,46,baixa
843,2023-03,16.06,412,42,0,baixa
843,2023-04,11.85,245,35,0,baixa
844,2024-05,2.97,27,62,30,baixa
844,2024-06,7.94,53,0,45,baixa
844,2024-07,1.7,79,27,0,alta
844,2024-08,2.23,85,0,0,media
844,2024-09,1.98,82,74,0,baixa
844,2024-10,3.99,64,35,0,baixa
844,2024-11,3.48,116,59,0,media
844,2024-12,3.51,51,35,0,media
846,2023-01,1.57,101,110,58,baixa
846,2023-02,7.15,115,89,51,baixa
846,2023-03,3.68,75,69,17,baixa
846,2023-04,1.45,86,56,0,baixa
846,2023-05,0.46,95,83,0,media
846,2023-06,3.37,33,11,0,media
846,2023-07,6.82,87,38,44,baixa
846,2023-08,5.36,12,0,0,alta
846,2023-09,5.47,47,43,0,baixa
846,2023-10,4.53,81,69,0,baixa
846,2023-11,0.41,48,16,0,baixa
846,2023-12,3.4,36,49,0,baixa
846,2024-01,0.66,145,51,0,baixa
846,2024-02,3.38,64,67,0,baixa
846,2024-03,2.53,44,84,0,baixa
846,2024-04,2.63,161,29,0,baixa
846,2024-05,3.42,36,51,0,media
846,2024-06,"13,77",113,94,0,baixa
846,2024-07,3.14,85,0,0,baixa
846,2024-08,3.55,87,69,0,alta
846,2024-09,4.43,87,86,0,alta
846,2024-10,4.98,75,35,0,baixa
846,2024-11,4.65,19,78,0,baixa
846,2024-12,4.51,68,85,0,baixa
847,2024-04,"62,42",1381,42,50,baixa
847,2024-05,54.22,1413,3,0,baixa
847,2024-06,61.6,955,50,0,baixa
847,2024-07,60.07,1235,45,0,media
847,2024-08,56.3,1127,59,23,baixa
847,2024-09,18.74,873,31,0,media
847,2024-10,56.93,708,5,0,alta
847,2024-11,43.92,1932,44,0,alta
847,2024-12,84.05,1307,83,0,media
848,2023-01,6.8,88,104,0,baixa
848,2023-02,4.57,37,85,0,media
848,2023-03,3.39,91,56,0,baixa
848,2023-04,7.86,94,43,22,media
848,2023-05,3.45,66,88,57,media
848,2023-06,9.64,108,97,0,baixa
848,2023-07,7.3,63,67,0,baixa
848,2023-08,2.58,96,81,0,baixa
848,2023-09,6.87,102,96,0,media
848,2023-10,1.69,52,74,0,media
848,2023-11,3.58,95,41,30,media
848,2023-12,2.64,33,66,56,baixa
848,2024-01,6.87,89,33,35,media
848,2024-02,4.24,67,12,0,baixa
848,2024-03,4.0,111,20,0,baixa
848,2024-04,4.9,60,0,0,baixa
848,2024-05,4.23,141,17,0,media
848,2024-06,8.1,126,62,0,baixa
848,2024-07,4.97,91,15,26,alta
848,2024-08,1.79,48,92,46,media
848,2024-09,2.75,37,0,0,baixa
848,2024-10,4.72,22,13,0,baixa
848,2024-11,6.46,109,0,0,media
848,2024-12,"5,05",98,35,23,baixa
849,2023-01,33.83,837,41,0,media
849,2023-02,36.04,1093,23,0,media
849,2023-03,8.81,977,52,0,baixa
849,2023-04,84.21,397,55,0,media
849,2023-05,30.41,1424,46,0,baixa
849,2023-06,28.22,941,47,0,baixa
849,2023-07,25.63,2050,52,0,alta
849,2023-08,39.26,365,34,0,baixa
849,2023-09,10.11,1352,12,0,media
849,2023-10,29.73,445,46,0,baixa
849,2023-11,21.54,440,59,34,baixa
849,2023-12,23.39,1405,50,0,baixa
849,2024-01,23.16,621,125,0,media
849,2024-02,26.78,1296,42,0,media
849,2024-03,21.49,354,28,0,media
849,2024-04,27.67,818,31,0,baixa
849,2024-05,55.56,831,49,0,alta
849,2024-06,20.17,1365,82,0,alta
849,2024-07,17.74,564,35,38,baixa
849,2024-08,11.4,1424,57,0,baixa
849,2024-09,"34,86",222,100,0,baixa
849,2024-10,23.63,1017,16,0,baixa
849,2024-11,"29,06",296,69,0,baixa
849,2024-12,30.07,1399,47,0,baixa
850,2023-01,14.22,390,0,59,alta
850,2023-02,"11,05",404,47,0,baixa
850,2023-03,13.72,265,79,0,baixa
850,2023-04,15.01,302,80,0,alta
850,2023-05,14.85,86,60,21,baixa
850,2023-06,8.57,807,103,0,baixa
850,2023-07,16.81,186,72,0,baixa
850,2023-08,12.61,76,43,58,media
850,2023-09,6.54,439,2,24,media
850,2023-10,9.75,575,62,0,baixa
850,2023-11,8.8,311,25,0,baixa
850,2023-12,10.97,264,54,0,media
850,2024-01,7.97,190,69,0,media
850,2024-02,8.18,365,75,19,baixa
850,2024-03,18.77,534,38,0,media
850,2024-04,9.97,376,41,56,baixa
850,2024-05,"4,52",455,67,0,baixa
850,2024-06,12.3,324,88,0,baixa
850,2024-07,4.78,744,57,0,alta
850,2024-08,10.63,383,71,0,baixa
850,2024-09,15.81,538,33,0,baixa
850,2024-10,14.57,162,23,0,media
850,2024-11,14.13,390,52,0,baixa
850,2024-12,9.54,365,59,0,baixa
851,2023-11,65.21,888,48,0,media
851,2023-12,55.37,1171,83,0,baixa
851,2024-01,61.5,1417,79,42,baixa
851,2024-02,18.68,1594,40,26,baixa
851,2024-03,40.96,1140,83,0,media
851,2024-04,55.27,1708,39,0,baixa
851,2024-05,55.28,1554,63,0,media
851,2024-06,56.95,1142,9,0,media
851,2024-07,51.47,1475,41,54,baixa
851,2024-08,44.36,1244,42,13,media
851,2024-09,88.56,1274,88,0,baixa
851,2024-10,40.48,1554,98,0,media
851,2024-11,26.38,1025,51,0,baixa
851,2024-12,47.89,1459,35,0,baixa
852,2023-01,3.55,56,104,0,baixa
