customer_id,ano_mes,valor_fatura,valor_pago,dias_atraso,foi_pago
631,2024-08,79.9,79.9,5,True
631,2024-09,79.9,79.9,15,True
631,2024-10,79.9,79.9,0,True
631,2024-11,79.9,79.9,0,True
631,2024-12,79.9,79.9,0,True
632,2023-01,79.9,79.9,0,True
632,2023-02,79.9,45.88,0,True
632,2023-03,79.9,79.9,0,True
632,2023-04,79.9,79.9,0,True
632,2023-05,79.9,79.9,5,True
632,2023-06,79.9,79.9,0,True
632,2023-07,72.55,72.55,5,True
632,2023-08,65.37,65.37,0,True
632,2023-09,"79,9",79.9,0,True
632,2023-10,79.9,79.9,0,True
632,2023-11,79.9,79.9,0,True
632,2023-12,79.9,79.9,5,True
632,2024-01,79.9,"79,9",5,True
632,2024-02,79.9,79.9,15,True
632,2024-03,79.9,79.9,5,True
632,2024-04,79.9,79.9,0,True
632,2024-05,79.9,79.9,0,True
632,2024-06,79.9,79.9,0,True
632,2024-07,79.9,79.9,0,True
632,2024-08,79.9,79.9,0,True
632,2024-09,79.9,49.93,0,True
632,2024-10,79.9,79.9,0,True
632,2024-11,79.9,79.9,0,True
632,2024-12,68.68,"68,68",0,True
633,2023-01,109.9,109.9,0,True
633,2023-02,109.9,109.9,10,True
633,2023-03,"109,9",109.9,0,True
633,2023-04,109.9,109.9,5,True
633,2023-05,109.9,109.9,5,True
633,2023-06,109.9,109.9,0,True
633,2023-07,109.9,109.9,0,True
633,2023-08,102.27,102.27,0,True
633,2023-09,109.9,109.9,0,True
633,2023-10,109.9,109.9,15,True
633,2023-11,109.9,109.9,15,True
633,2023-12,109.9,109.9,5,True
633,2024-01,109.9,109.9,0,True
633,2024-02,109.9,109.9,0,True
633,2024-03,109.9,109.9,0,True
633,2024-04,109.9,109.9,0,True
633,2024-05,109.9,109.9,0,True
633,2024-06,109.9,109.9,0,True
633,2024-07,109.9,109.9,15,True
633,2024-08,109.9,109.9,0,True
633,2024-09,109.9,109.9,0,True
633,2024-10,98.05,98.05,0,True
633,2024-11,109.9,109.9,0,True
633,2024-12,109.9,79.35,0,True
634,2024-02,159.9,159.9,0,True
634,2024-03,159.9,159.9,5,True
634,2024-04,159.9,131.87,0,True
634,2024-05,159.9,159.9,0,True
634,2024-06,159.9,159.9,0,True
634,2024-07,159.9,159.9,15,True
634,2024-08,159.9,159.9,0,True
634,2024-09,159.9,159.9,0,True
634,2024-10,"159,9","159,9",0,True
634,2024-11,159.9,159.9,0,True
634,2024-12,159.9,159.9,0,True
635,2023-08,159.9,159.9,0,True
635,2023-09,159.9,159.9,5,True
635,2023-10,159.9,159.9,5,True
635,2023-11,159.9,159.9,0,True
635,2023-12,159.9,159.9,0,True
635,2024-01,130.73,0.0,0,False
635,2024-02,159.9,159.9,0,True
635,2024-03,132.2,132.2,0,True
635,2024-04,159.9,159.9,0,True
635,2024-05,159.9,159.9,5,True
635,2024-06,149.07,149.07,0,True
635,2024-07,159.9,159.9,0,True
635,2024-08,131.74,131.74,0,True
635,2024-09,159.9,159.9,0,True
636,2024-01,49.9,49.9,5,True
636,2024-02,47.28,47.28,0,True
636,2024-03,49.9,49.9,0,True
636,2024-04,49.9,49.9,0,True
636,2024-05,49.9,49.9,0,True
636,2024-06,49.9,49.9,0,True
636,2024-07,42.87,42.87,0,True
636,2024-08,"49,9",44.43,0,True
636,2024-09,49.9,49.9,0,True
636,2024-10,49.9,0.0,0,False
636,2024-11,49.9,49.9,0,True
636,2024-12,49.9,49.9,0,True
637,2024-04,49.9,49.9,0,True
637,2024-05,49.9,49.9,0,True
637,2024-06,49.9,49.9,0,True
637,2024-07,49.9,49.9,0,True
637,2024-08,"49,9",49.9,0,True
637,2024-09,49.9,49.9,0,True
637,2024-10,49.9,49.9,0,True
637,2024-11,49.9,49.9,0,True
637,2024-12,49.9,49.9,0,True
638,2024-03,109.9,109.9,0,True
638,2024-04,109.9,109.9,0,True
638,2024-05,"109,9",109.9,0,True
638,2024-06,109.9,109.9,0,True
638,2024-07,109.9,109.9,10,True
639,2023-07,49.9,49.9,10,True
639,2023-08,49.9,49.9,0,True
639,2023-09,49.9,49.9,0,True
639,2023-10,49.9,49.9,0,True
639,2023-11,49.9,49.9,0,True
639,2023-12,49.9,49.9,0,True
639,2024-01,49.9,49.9,0,True
639,2024-02,49.9,49.9,0,True
639,2024-03,49.9,49.9,0,True
639,2024-04,49.9,49.9,0,True
639,2024-05,49.9,49.9,0,True
639,2024-06,49.9,49.9,0,True
639,2024-07,49.9,49.9,0,True
639,2024-08,49.9,49.9,0,True
639,2024-09,42.66,42.66,0,True
639,2024-10,49.9,49.9,0,True
639,2024-11,49.9,49.9,0,True
639,2024-12,49.9,49.9,0,True
640,2024-03,49.9,49.9,0,True
640,2024-04,49.9,49.9,5,True
640,2024-05,49.9,49.9,0,True
640,2024-06,49.9,49.9,0,True
640,2024-07,49.9,26.16,0,True
640,2024-08,49.9,49.9,0,True
640,2024-09,49.9,49.9,0,True
640,2024-10,49.9,28.77,5,True
640,2024-11,49.9,49.9,0,True
641,2023-07,49.9,49.9,0,True
641,2023-08,49.9,49.9,10,True
641,2023-09,47.04,47.04,0,True
642,2024-01,49.9,49.9,0,True
642,2024-02,49.9,49.9,0,True
642,2024-03,"49,9",49.9,5,True
642,2024-04,49.9,49.9,5,True
642,2024-05,49.9,49.9,10,True
642,2024-06,49.9,34.52,0,True
642,2024-07,"49,9",49.9,0,True
642,2024-08,42.96,42.96,0,True
642,2024-09,49.9,28.04,0,True
642,2024-10,49.9,49.9,0,True
642,2024-11,49.9,38.3,0,True
642,2024-12,49.9,49.9,0,True
643,2024-04,49.9,49.9,0,True
643,2024-05,49.9,49.9,5,True
643,2024-06,49.9,49.9,10,True
643,2024-07,49.9,49.9,15,True
643,2024-08,49.9,"49,9",0,True
643,2024-09,49.9,32.68,15,True
643,2024-10,49.9,49.9,0,True
643,2024-11,49.9,49.9,0,True
643,2024-12,49.9,49.9,0,True
644,2023-01,65.05,65.05,0,True
644,2023-02,79.9,79.9,0,True
644,2023-03,79.9,79.9,0,True
644,2023-04,79.9,79.9,0,True
644,2023-05,79.9,0.0,0,False
644,2023-06,79.9,79.9,0,True
645,2023-11,79.9,0.0,0,False
645,2023-12,79.9,79.9,10,True
645,2024-01,79.9,79.9,0,True
645,2024-02,79.9,79.9,0,True
645,2024-03,79.9,79.9,0,True
645,2024-04,79.9,79.9,5,True
645,2024-05,79.9,79.9,5,True
645,2024-06,79.9,79.9,5,True
645,2024-07,79.9,79.9,0,True
645,2024-08,79.9,79.9,0,True
645,2024-09,79.9,50.43,0,True
645,2024-10,79.9,79.9,0,True
645,2024-11,70.11,70.11,0,True
645,2024-12,79.9,79.9,0,True
646,2023-11,159.9,159.9,0,True
646,2023-12,159.9,159.9,0,True
646,2024-01,159.9,159.9,0,True
646,2024-02,159.9,159.9,0,True
646,2024-03,159.9,159.9,0,True
646,2024-04,159.9,159.9,0,True
646,2024-05,159.9,159.9,0,True
646,2024-06,159.9,0.0,0,False
646,2024-07,159.9,159.9,0,True
646,2024-08,159.9,159.9,15,True
646,2024-09,159.9,159.9,0,True
646,2024-10,159.9,159.9,5,True
646,2024-11,150.36,150.36,0,True
646,2024-12,159.9,159.9,0,True
647,2023-12,109.9,109.9,0,True
647,2024-01,109.9,109.9,10,True
647,2024-02,109.9,109.9,0,True
647,2024-03,109.9,109.9,0,True
647,2024-04,109.9,109.9,0,True
647,2024-05,109.9,109.9,15,True
647,2024-06,109.9,0.0,0,False
647,2024-07,109.9,109.9,0,True
647,2024-08,90.96,90.96,0,True
647,2024-09,109.9,109.9,0,True
647,2024-10,109.9,109.9,0,True
647,2024-11,109.9,109.9,5,True
647,2024-12,109.9,109.9,5,True
648,2023-05,79.9,79.9,0,True
648,2023-06,79.9,79.9,0,True
648,2023-07,74.77,74.77,0,True
648,2023-08,79.9,79.9,0,True
648,2023-09,72.89,72.89,0,True
648,2023-10,79.9,79.9,0,True
648,2023-11,79.9,79.9,0,True
648,2023-12,79.9,79.9,0,True
648,2024-01,79.9,79.9,0,True
648,2024-02,79.9,"79,9",0,True
648,2024-03,79.9,79.9,0,True
648,2024-04,79.9,79.9,5,True
648,2024-05,79.9,79.9,0,True
648,2024-06,75.51,75.51,0,True
648,2024-07,79.9,79.9,0,True
648,2024-08,79.9,79.9,0,True
648,2024-09,79.9,79.9,0,True
648,2024-10,79.9,79.9,0,True
648,2024-11,79.9,"79,9",0,True
648,2024-12,79.9,79.9,0,True
649,2023-01,49.9,49.9,0,True
649,2023-02,49.9,49.9,0,True
649,2023-03,49.9,49.9,0,True
649,2023-04,"49,9",49.9,15,True
649,2023-05,49.9,49.9,5,True
649,2023-06,49.9,49.9,5,True
649,2023-07,49.9,49.9,0,True
649,2023-08,49.9,44.34,0,True
649,2023-09,49.9,49.9,0,True
649,2023-10,49.9,49.9,0,True
649,2023-11,49.9,49.9,0,True
649,2023-12,49.9,49.9,0,True
649,2024-01,49.9,49.9,0,True
649,2024-02,49.9,49.9,0,True
649,2024-03,49.9,49.9,0,True
649,2024-04,49.9,49.9,0,True
649,2024-05,49.9,49.9,0,True
649,2024-06,49.9,49.9,5,True
649,2024-07,49.9,49.9,0,True
649,2024-08,49.9,49.9,5,True
649,2024-09,43.27,43.27,0,True
649,2024-10,49.9,49.9,0,True
649,2024-11,49.9,49.9,0,True
649,2024-12,43.15,43.15,0,True
650,2023-03,79.9,79.9,0,True
650,2023-04,79.9,79.9,0,True
650,2023-05,79.9,79.9,5,True
650,2023-06,79.9,79.9,0,True
650,2023-07,79.9,79.9,0,True
650,2023-08,79.9,79.9,0,True
650,2023-09,79.9,79.9,0,True
650,2023-10,79.9,79.9,0,True
650,2023-11,79.9,79.9,0,True
650,2023-12,79.9,79.9,15,True
650,2024-01,73.35,73.35,0,True
650,2024-02,79.9,79.9,0,True
650,2024-03,79.9,79.9,0,True
650,2024-04,79.9,79.9,0,True
650,2024-05,79.9,79.9,0,True
650,2024-06,79.9,79.9,0,True
650,2024-07,79.9,79.9,5,True
650,2024-08,79.9,79.9,0,True
650,2024-09,79.9,79.9,0,True
650,2024-10,79.9,79.9,0,True
650,2024-11,79.9,79.9,0,True
650,2024-12,79.9,79.9,0,True
651,2024-04,45.25,45.25,0,True
651,2024-05,49.9,49.9,0,True
651,2024-06,49.9,49.9,0,True
651,2024-07,49.9,49.9,0,True
651,2024-08,49.9,49.9,0,True
651,2024-09,40.74,40.74,0,True
651,2024-10,"49,9",49.9,0,True
651,2024-11,49.9,49.9,0,True
651,2024-12,49.9,49.9,0,True
652,2023-01,159.9,159.9,0,True
652,2023-02,159.9,159.9,15,True
652,2023-03,159.9,159.9,0,True
652,2023-04,159.9,159.9,0,True
652,2023-05,159.9,159.9,0,True
652,2023-06,159.9,159.9,0,True
652,2023-07,131.35,131.35,0,True
652,2023-08,159.9,118.09,0,True
652,2023-09,159.9,159.9,0,True
652,2023-10,145.15,145.15,0,True
652,2023-11,159.9,159.9,0,True
652,2023-12,159.9,159.9,0,True
652,2024-01,159.9,159.9,0,True
652,2024-02,159.9,159.9,0,True
652,2024-03,159.9,159.9,0,True
652,2024-04,150.77,150.77,0,True
652,2024-05,159.9,159.9,0,True
652,2024-06,159.9,159.9,15,True
652,2024-07,159.9,159.9,0,True
652,2024-08,159.9,159.9,0,True
652,2024-09,159.9,159.9,15,True
652,2024-10,159.9,159.9,0,True
652,2024-11,159.9,"159,9",0,True
652,2024-12,159.9,159.9,0,True
653,2024-02,109.9,109.9,0,True
653,2024-03,101.35,101.35,0,True
653,2024-04,109.9,109.9,0,True
653,2024-05,109.9,109.9,0,True
653,2024-06,109.9,109.9,0,True
653,2024-07,109.9,0.0,0,False
653,2024-08,109.9,"109,9",0,True
653,2024-09,109.9,109.9,0,True
653,2024-10,109.9,109.9,0,True
653,2024-11,109.9,109.9,0,True
653,2024-12,109.9,109.9,0,True
654,2023-01,79.9,79.9,0,True
654,2023-02,79.9,79.9,0,True
654,2023-03,79.9,79.9,0,True
654,2023-04,79.9,79.9,0,True
654,2023-05,79.9,79.9,0,True
654,2023-06,79.9,79.9,0,True
654,2023-07,79.9,79.9,0,True
654,2023-08,79.9,79.9,0,True
654,2023-09,79.9,79.9,10,True
654,2023-10,79.9,79.9,0,True
654,2023-11,79.9,79.9,0,True
654,2023-12,79.9,79.9,0,True
654,2024-01,79.9,79.9,0,True
654,2024-02,75.06,75.06,0,True
654,2024-03,79.9,79.9,0,True
654,2024-04,79.9,0.0,0,False
654,2024-05,79.9,79.9,0,True
654,2024-06,79.9,79.9,0,True
654,2024-07,79.9,79.9,5,True
654,2024-08,68.08,68.08,0,True
654,2024-09,79.9,79.9,0,True
654,2024-10,79.9,79.9,0,True
654,2024-11,79.9,79.9,0,True
654,2024-12,79.9,79.9,0,True
655,2023-06,49.9,49.9,10,True
655,2023-07,49.9,35.45,0,True
655,2023-08,49.9,49.9,0,True
655,2023-09,49.9,32.29,0,True
655,2023-10,49.9,49.9,0,True
655,2023-11,49.9,49.9,10,True
655,2023-12,49.9,49.9,0,True
656,2023-01,79.9,79.9,0,True
656,2023-02,79.9,79.9,0,True
656,2023-03,79.9,79.9,5,True
656,2023-04,64.28,64.28,0,True
656,2023-05,79.9,79.9,0,True
656,2023-06,79.9,79.9,0,True
656,2023-07,79.9,79.9,0,True
656,2023-08,79.9,53.73,0,True
656,2023-09,79.9,79.9,0,True
656,2023-10,79.9,79.9,0,True
656,2023-11,79.9,79.9,5,True
656,2023-12,79.9,79.9,0,True
656,2024-01,79.9,79.9,0,True
656,2024-02,79.9,79.9,0,True
656,2024-03,79.9,79.9,10,True
656,2024-04,79.9,79.9,0,True
656,2024-05,79.9,79.9,0,True
656,2024-06,79.9,79.9,0,True
656,2024-07,79.9,79.9,0,True
656,2024-08,79.9,79.9,0,True
656,2024-09,79.9,79.9,0,True
656,2024-10,79.9,79.9,0,True
656,2024-11,79.9,79.9,0,True
656,2024-12,79.9,79.9,0,True
657,2023-09,49.9,49.9,0,True
657,2023-10,46.74,46.74,0,True
657,2023-11,49.9,49.9,0,True
657,2023-12,49.9,49.9,5,True
657,2024-01,41.08,41.08,0,True
657,2024-02,49.9,34.08,0,True
657,2024-03,39.94,39.94,5,True
657,2024-04,49.9,49.9,0,True
657,2024-05,49.9,49.9,0,True
657,2024-06,49.9,49.9,0,True
657,2024-07,49.9,49.9,0,True
657,2024-08,41.13,41.13,15,True
657,2024-09,49.9,49.9,0,True
657,2024-10,49.9,49.9,0,True
657,2024-11,49.9,49.9,0,True
657,2024-12,49.9,49.9,0,True
658,2023-12,49.9,49.9,0,True
658,2024-01,49.9,49.9,0,True
658,2024-02,"49,9",49.9,0,True
658,2024-03,49.9,42.12,0,True
658,2024-04,49.9,49.9,0,True
658,2024-05,49.9,49.9,15,True
658,2024-06,49.9,49.9,0,True
658,2024-07,49.9,49.9,0,True
658,2024-08,49.9,0.0,5,False
658,2024-09,49.9,49.9,0,True
658,2024-10,49.9,0.0,5,False
658,2024-11,49.9,49.9,0,True
658,2024-12,40.97,40.97,0,True
659,2024-03,43.0,43.0,0,True
659,2024-04,49.9,49.9,10,True
659,2024-05,49.9,49.9,10,True
659,2024-06,49.9,49.9,0,True
659,2024-07,49.9,49.9,0,True
659,2024-08,49.9,49.9,0,True
659,2024-09,49.9,49.9,0,True
659,2024-10,49.9,43.32,0,True
659,2024-11,49.9,49.9,10,True
659,2024-12,49.9,49.9,0,True
660,2023-09,79.9,79.9,0,True
660,2023-10,79.9,79.9,0,True
660,2023-11,79.9,79.9,0,True
660,2023-12,79.9,79.9,0,True
660,2024-01,79.9,79.9,0,True
660,2024-02,79.9,79.9,0,True
660,2024-03,79.9,79.9,0,True
660,2024-04,79.9,79.9,0,True
660,2024-05,79.9,79.9,0,True
660,2024-06,79.9,79.9,10,True
660,2024-07,79.9,79.9,0,True
660,2024-08,79.9,79.9,5,True
660,2024-09,79.9,79.9,0,True
660,2024-10,79.9,79.9,0,True
660,2024-11,74.53,74.53,5,True
660,2024-12,79.9,64.23,0,True
661,2023-01,79.9,79.9,0,True
661,2023-02,79.9,79.9,0,True
661,2023-03,79.9,79.9,0,True
661,2023-04,79.9,"79,9",0,True
661,2023-05,79.9,79.9,0,True
661,2023-06,79.9,79.9,0,True
661,2023-07,79.9,79.9,0,True
661,2023-08,79.9,79.9,0,True
661,2023-09,79.9,65.96,0,True
661,2023-10,"79,9","79,9",0,True
661,2023-11,79.9,79.9,0,True
661,2023-12,79.9,79.9,0,True
661,2024-01,79.9,79.9,0,True
661,2024-02,79.9,79.9,0,True
661,2024-03,79.9,0.0,0,False
661,2024-04,79.9,79.9,10,True
661,2024-05,79.9,79.9,5,True
661,2024-06,"75,21",75.21,0,True
661,2024-07,79.9,79.9,0,True
661,2024-08,79.9,79.9,0,True
661,2024-09,79.9,0.0,0,False
661,2024-10,79.9,79.9,0,True
661,2024-11,79.9,79.9,0,True
661,2024-12,79.9,79.9,0,True
662,2023-01,49.9,49.9,10,True
662,2023-02,"49,9",49.9,0,True
662,2023-03,49.9,49.9,0,True
662,2023-04,49.9,49.9,10,True
662,2023-05,49.9,49.9,10,True
662,2023-06,49.9,49.9,0,True
662,2023-07,49.9,49.9,0,True
662,2023-08,49.9,49.9,0,True
662,2023-09,41.18,41.18,0,True
662,2023-10,49.9,49.9,0,True
662,2023-11,49.9,49.9,0,True
662,2023-12,49.9,0.0,0,False
662,2024-01,49.9,49.9,0,True
662,2024-02,49.9,49.9,0,True
662,2024-03,49.9,49.9,0,True
662,2024-04,49.9,43.76,0,True
662,2024-05,49.9,49.9,0,True
662,2024-06,49.9,49.9,0,True
662,2024-07,49.9,49.9,10,True
662,2024-08,49.9,49.9,10,True
662,2024-09,49.9,49.9,15,True
662,2024-10,49.9,49.9,0,True
662,2024-11,49.9,49.9,10,True
662,2024-12,49.9,49.9,0,True
663,2024-02,49.9,49.9,0,True
663,2024-03,49.9,43.77,0,True
663,2024-04,49.9,49.9,0,True
663,2024-05,49.9,49.9,5,True
663,2024-06,49.9,49.9,10,True
663,2024-07,49.9,49.9,0,True
663,2024-08,49.9,49.9,10,True
663,2024-09,49.9,49.9,0,True
663,2024-10,49.9,0.0,15,False
663,2024-11,49.9,49.9,0,True
663,2024-12,49.9,49.9,0,True
664,2023-10,49.9,49.9,0,True
664,2023-11,49.9,49.9,10,True
664,2023-12,49.9,49.9,0,True
664,2024-01,49.9,"49,9",0,True
664,2024-02,49.9,49.9,0,True
664,2024-03,49.9,49.9,0,True
664,2024-04,49.9,49.9,0,True
664,2024-05,49.9,49.9,5,True
664,2024-06,49.9,49.9,0,True
664,2024-07,49.9,49.9,15,True
664,2024-08,49.9,49.9,0,True
664,2024-09,49.9,49.9,0,True
664,2024-10,49.9,49.9,0,True
664,2024-11,49.9,49.9,0,True
664,2024-12,49.9,49.9,0,True
665,2024-06,49.9,49.9,0,True
665,2024-07,49.9,49.9,0,True
665,2024-08,49.9,49.9,10,True
665,2024-09,49.9,49.9,0,True
665,2024-10,49.9,49.9,0,True
665,2024-11,41.79,41.79,10,True
665,2024-12,49.9,"49,9",0,True
667,2023-01,79.9,79.9,0,True
667,2023-02,79.9,"79,9",0,True
667,2023-03,79.9,79.9,0,True
667,2023-04,79.9,79.9,0,True
667,2023-05,79.9,79.9,0,True
667,2023-06,79.9,79.9,0,True
667,2023-07,79.9,79.9,10,True
667,2023-08,79.9,79.9,15,True
667,2023-09,79.9,79.9,0,True
667,2023-10,79.9,79.9,0,True
667,2023-11,79.9,64.49,0,True
667,2023-12,79.9,55.32,0,True
667,2024-01,68.87,68.87,0,True
667,2024-02,75.81,75.81,0,True
667,2024-03,79.9,"79,9",0,True
667,2024-04,79.9,79.9,0,True
667,2024-05,79.9,79.9,0,True
667,2024-06,79.9,79.9,0,True
667,2024-07,79.9,79.9,10,True
667,2024-08,79.9,79.9,10,True
667,2024-09,79.9,79.9,0,True
667,2024-10,79.9,79.9,15,True
667,2024-11,79.9,79.9,0,True
667,2024-12,79.9,79.9,0,True
668,2023-01,79.9,79.9,0,True
668,2023-02,79.9,79.9,0,True
668,2023-03,79.9,79.9,0,True
668,2023-04,79.9,79.9,0,True
668,2023-05,79.9,79.9,0,True
668,2023-06,79.9,79.9,0,True
668,2023-07,"79,9",79.9,0,True
668,2023-08,79.9,79.9,0,True
668,2023-09,79.9,79.9,0,True
668,2023-10,72.43,72.43,0,True
668,2023-11,79.9,79.9,0,True
668,2023-12,79.9,79.9,0,True
668,2024-01,79.9,79.9,0,True
668,2024-02,79.9,79.9,15,True
668,2024-03,79.9,79.9,15,True
668,2024-04,66.54,66.54,10,True
668,2024-05,79.9,79.9,0,True
669,2024-05,109.9,109.9,5,True
669,2024-06,109.9,0.0,0,False
669,2024-07,109.9,109.9,0,True
669,2024-08,109.9,109.9,0,True
669,2024-09,109.9,109.9,5,True
669,2024-10,109.9,109.9,0,True
669,2024-11,109.9,109.9,0,True
669,2024-12,109.9,109.9,15,True
670,2023-12,49.9,49.9,0,True
670,2024-01,49.9,49.9,0,True
670,2024-02,"49,9",49.9,0,True
670,2024-03,49.9,34.99,0,True
670,2024-04,49.9,49.9,15,True
670,2024-05,49.9,49.9,0,True
670,2024-06,49.9,49.9,0,True
670,2024-07,49.9,37.67,0,True
670,2024-08,49.9,49.9,0,True
670,2024-09,49.9,49.9,10,True
670,2024-10,49.9,49.9,0,True
670,2024-11,49.9,49.9,0,True
670,2024-12,49.9,49.9,0,True
671,2023-04,109.9,109.9,5,True
671,2023-05,109.9,109.9,10,True
671,2023-06,109.9,109.9,15,True
671,2023-07,109.9,"109,9",0,True
671,2023-08,109.9,109.9,0,True
671,2023-09,90.92,90.92,0,True
671,2023-10,109.9,109.9,0,True
671,2023-11,109.9,109.9,0,True
671,2023-12,109.9,109.9,0,True
671,2024-01,101.14,101.14,5,True
671,2024-02,109.9,109.9,10,True
671,2024-03,109.9,109.9,0,True
671,2024-04,109.9,109.9,5,True
671,2024-05,109.9,109.9,0,True
671,2024-06,109.9,109.9,0,True
671,2024-07,109.9,109.9,0,True
671,2024-08,109.9,0.0,0,False
671,2024-09,109.9,109.9,15,True
671,2024-10,88.56,88.56,5,True
671,2024-11,109.9,109.9,10,True
671,2024-12,109.9,109.9,0,True
672,2024-05,49.9,49.9,10,True
672,2024-06,46.94,46.94,0,True
672,2024-07,49.9,49.9,0,True
672,2024-08,49.9,27.27,0,True
672,2024-09,49.9,49.9,0,True
672,2024-10,49.9,49.9,0,True
672,2024-11,49.9,49.9,10,True
672,2024-12,49.9,49.9,0,True
673,2023-01,79.9,79.9,0,True
673,2023-02,79.9,79.9,0,True
673,2023-03,79.9,79.9,0,True
673,2023-04,79.9,79.9,0,True
673,2023-05,79.9,79.9,0,True
673,2023-06,79.9,79.9,15,True
673,2023-07,67.79,67.79,0,True
673,2023-08,79.9,79.9,0,True
673,2023-09,79.9,79.9,0,True
673,2023-10,79.9,"79,9",0,True
673,2023-11,79.9,79.9,0,True
673,2023-12,79.9,"79,9",0,True
673,2024-01,79.9,79.9,0,True
673,2024-02,69.76,"69,76",0,True
673,2024-03,79.9,79.9,0,True
673,2024-04,79.9,79.9,5,True
673,2024-05,79.9,79.9,0,True
673,2024-06,79.9,79.9,10,True
673,2024-07,79.9,79.9,10,True
673,2024-08,79.9,79.9,0,True
673,2024-09,79.9,0.0,0,False
673,2024-10,79.9,79.9,5,True
673,2024-11,79.9,79.9,15,True
673,2024-12,72.17,72.17,0,True
674,2023-01,109.9,109.9,0,True
674,2023-02,109.9,109.9,10,True
674,2023-03,109.9,109.9,10,True
674,2023-04,109.9,"109,9",15,True
674,2023-05,109.9,109.9,5,True
674,2023-06,109.9,109.9,0,True
674,2023-07,109.9,109.9,0,True
674,2023-08,109.9,109.9,0,True
674,2023-09,109.9,109.9,15,True
674,2023-10,109.9,109.9,0,True
674,2023-11,109.9,109.9,0,True
674,2023-12,109.9,109.9,15,True
674,2024-01,109.9,109.9,5,True
674,2024-02,109.9,109.9,0,True
674,2024-03,109.9,109.9,0,True
674,2024-04,109.9,109.9,0,True
674,2024-05,109.9,109.9,0,True
674,2024-06,109.9,109.9,0,True
674,2024-07,109.9,109.9,0,True
674,2024-08,109.9,109.9,0,True
674,2024-09,109.9,109.9,0,True
674,2024-10,94.94,94.94,0,True
674,2024-11,103.25,103.25,0,True
674,2024-12,109.9,109.9,5,True
675,2023-06,109.9,109.9,10,True
675,2023-07,109.9,109.9,0,True
675,2023-08,109.9,109.9,0,True
675,2023-09,109.9,109.9,0,True
676,2023-12,49.9,49.9,0,True
676,2024-01,49.9,49.9,0,True
676,2024-02,49.9,49.9,5,True
676,2024-03,49.9,49.9,5,True
676,2024-04,49.9,49.9,0,True
676,2024-05,43.57,43.57,0,True
676,2024-06,49.9,49.9,0,True
676,2024-07,49.9,49.9,0,True
676,2024-08,49.9,49.9,0,True
676,2024-09,49.9,49.9,0,True
676,2024-10,49.9,49.9,0,True
676,2024-11,49.9,49.9,15,True
676,2024-12,49.9,49.9,0,True
677,2023-01,44.74,44.74,0,True
677,2023-02,47.14,47.14,0,True
677,2023-03,49.9,49.9,0,True
677,2023-04,49.9,49.9,0,True
677,2023-05,49.9,"49,9",0,True
677,2023-06,49.9,49.9,0,True
677,2023-07,49.9,49.9,0,True
678,2023-01,49.9,49.9,5,True
678,2023-02,40.14,40.14,10,True
678,2023-03,49.9,49.9,10,True
678,2023-04,49.9,49.9,0,True
678,2023-05,49.9,49.9,0,True
678,2023-06,49.9,49.9,0,True
678,2023-07,49.9,49.9,0,True
678,2023-08,"46,46",46.46,5,True
678,2023-09,49.9,49.9,0,True
678,2023-10,49.9,49.9,0,True
678,2023-11,43.35,43.35,15,True
678,2023-12,49.9,49.9,5,True
678,2024-01,49.9,0.0,0,False
678,2024-02,49.9,49.9,0,True
678,2024-03,49.9,49.9,0,True
678,2024-04,49.9,49.9,0,True
678,2024-05,49.9,49.9,0,True
678,2024-06,43.54,43.54,0,True
678,2024-07,49.9,49.9,0,True
678,2024-08,49.9,49.9,0,True
678,2024-09,49.9,49.9,0,True
678,2024-10,49.9,49.9,0,True
678,2024-11,49.9,27.4,0,True
678,2024-12,49.9,49.9,0,True
679,2023-12,109.9,109.9,0,True
679,2024-01,109.9,109.9,0,True
679,2024-02,109.9,109.9,0,True
679,2024-03,109.9,109.9,0,True
679,2024-04,109.9,109.9,0,True
679,2024-05,109.9,109.9,0,True
679,2024-06,109.9,109.9,0,True
679,2024-07,"109,9",109.9,0,True
679,2024-08,109.9,109.9,0,True
679,2024-09,109.9,109.9,5,True
679,2024-10,109.9,109.9,0,True
679,2024-11,109.9,109.9,0,True
679,2024-12,109.9,109.9,0,True
680,2023-12,159.9,159.9,0,True
680,2024-01,159.9,159.9,0,True
680,2024-02,138.62,106.62,0,True
680,2024-03,159.9,159.9,10,True
680,2024-04,159.9,159.9,0,True
680,2024-05,159.9,159.9,0,True
680,2024-06,159.9,159.9,0,True
680,2024-07,"159,9",159.9,5,True
680,2024-08,159.9,96.15,0,True
680,2024-09,159.9,159.9,0,True
680,2024-10,159.9,159.9,0,True
680,2024-11,159.9,159.9,0,True
680,2024-12,159.9,159.9,0,True
681,2023-06,79.9,79.9,0,True
681,2023-07,64.83,64.83,0,True
681,2023-08,79.9,79.9,0,True
681,2023-09,79.9,79.9,0,True
681,2023-10,79.9,79.9,5,True
681,2023-11,79.9,79.9,0,True
681,2023-12,79.9,79.9,0,True
681,2024-01,79.9,79.9,0,True
681,2024-02,79.9,79.9,0,True
681,2024-03,79.9,79.9,0,True
681,2024-04,79.9,79.9,0,True
681,2024-05,79.9,79.9,0,True
681,2024-06,79.9,79.9,0,True
681,2024-07,79.9,52.28,0,True
681,2024-08,79.9,79.9,0,True
681,2024-09,65.06,65.06,0,True
